,cell_name,cell_type,total_mass
2759,arc_pair_263572,CD4+ T cells,29.309983651840575
2760,arc_pair_263624,Monocytes,21.76814145444588
2761,arc_pair_263718,CD4+ T cells,12.76564776686728
2762,arc_pair_263829,CD4+ T cells,11.243692211252151
2763,arc_pair_263875,Monocytes,8.935642755433133
2764,arc_pair_263913,Monocytes,15.61004321084243
2765,arc_pair_263939,T cells,18.870966382422772
2766,arc_pair_263984,CD4+ T cells,17.114939512425536
2767,arc_pair_264000,NK cells,8.955325238995005
2768,arc_pair_264031,NK cells,32.39392067359943
2769,arc_pair_264056,CD4+ T cells,8.018526806746443
2770,arc_pair_264134,B cells,21.742579255916503
2771,arc_pair_264151,Dendritic cells,27.65272560313883
2772,arc_pair_264250,CD8+ T cells,4.837213215908454
2773,arc_pair_264298,NK cells,9.130446238975772
2774,arc_pair_264477,Monocytes,30.913713759779107
2775,arc_pair_264858,NK cells,14.697416974169744
2776,arc_pair_264919,Monocytes,35.54041126347543
2777,arc_pair_264925,Monocytes,40.47997427481593
2778,arc_pair_264967,CD4+ T cells,8.126527606136639
2779,arc_pair_265032,T cells,9.380223184426372
2780,arc_pair_265064,CD4+ T cells,21.3597396385007
2781,arc_pair_265142,Monocytes,32.340093274788515
2782,arc_pair_265159,NK cells,26.152402565115953
2783,arc_pair_265171,NK cells,12.026555371427404
2784,arc_pair_265350,B cells,8.191745465071401
2785,arc_pair_265401,T cells,8.041531448486607
2786,arc_pair_265469,T cells,7.136857892763405
2787,arc_pair_265527,NK cells,17.3400998420865
2788,arc_pair_265636,CD4+ T cells,13.857910659114314
2789,arc_pair_265656,Monocytes,32.079075748892215
2790,arc_pair_265713,Dendritic cells,32.37565285415181
2791,arc_pair_265795,T cells,26.345866052361657
2792,arc_pair_265868,Monocytes,16.386997857712927
2793,arc_pair_266224,NK cells,22.8178808321186
2794,arc_pair_266248,T cells,9.512870801667074
2795,arc_pair_266296,T cells,9.274271523665378
2796,arc_pair_266383,NK cells,16.436298998970905
2797,arc_pair_266443,CD4+ T cells,9.3093973318568
2798,arc_pair_266684,Monocytes,27.0904129646268
2799,arc_pair_266697,NK cells,20.22260313997428
2800,arc_pair_266726,CD4+ T cells,10.782415038312973
2801,arc_pair_266893,Monocytes,37.13636242717672
2802,arc_pair_266948,CD4+ T cells,10.31722650127248
2803,arc_pair_266994,Monocytes,13.927404858507526
2804,arc_pair_267036,NK cells,10.45257229282828
2805,arc_pair_267037,NK cells,16.745127375657095
2806,arc_pair_267095,T cells,8.600488115449917
2807,arc_pair_267356,CD4+ T cells,17.36853835828078
2808,arc_pair_267510,T cells,16.92949993648643
2809,arc_pair_267643,Monocytes,14.992002536132688
2810,arc_pair_267824,Monocytes,23.422027136811728
2811,arc_pair_267870,T cells,11.35180022303648
2812,arc_pair_267871,CD4+ T cells,97.17063287614008
2813,arc_pair_267872,T cells,13.139596712515026
2814,arc_pair_268040,CD8+ T cells,8.121362453162755
2815,arc_pair_268059,CD8+ T cells,21.801448365648397
2816,arc_pair_268137,Dendritic cells,72.27687718113249
2817,arc_pair_268307,CD4+ T cells,13.66048255310968
2818,arc_pair_268326,CD4+ T cells,9.519677704049949
2819,arc_pair_268336,NK cells,11.807329805619398
2820,arc_pair_268368,T cells,19.611645977576575
2821,arc_pair_268490,T cells,28.99515203365059
2822,arc_pair_268497,CD4+ T cells,12.325948847489736
2823,arc_pair_268534,T cells,18.340412425566864
2824,arc_pair_268639,CD4+ T cells,13.450633448934814
2825,arc_pair_268836,NK cells,6.3787639640191856
2826,arc_pair_268902,NK cells,13.354343921656026
2827,arc_pair_268934,T cells,12.25441127138544
2828,arc_pair_268943,T cells,11.93628161049931
2829,arc_pair_269433,T cells,9.077894006090157
2830,arc_pair_269441,T cells,27.21375437279685
2831,arc_pair_269453,T cells,25.76307131649542
2832,arc_pair_269461,T cells,18.87657473171237
2833,arc_pair_269542,CD8+ T cells,28.40131718370474
2834,arc_pair_269546,CD4+ T cells,9.272217662364875
2835,arc_pair_269621,Monocytes,57.18798183678052
2836,arc_pair_269800,CD4+ T cells,11.403919194976169
2837,arc_pair_269809,Monocytes,18.56652935950246
2838,arc_pair_269903,Monocytes,14.65979192912586
2839,arc_pair_269928,NK cells,24.427654062996584
2840,arc_pair_270075,CD4+ T cells,13.750126653532227
2841,arc_pair_270090,Monocytes,27.55071349637246
2842,arc_pair_270131,CD8+ T cells,44.61621792650405
2843,arc_pair_270347,T cells,17.728605417276718
2844,arc_pair_270366,CD4+ T cells,13.848343343967771
2845,arc_pair_270482,CD4+ T cells,20.585294483874986
2846,arc_pair_270518,CD4+ T cells,11.6893579961264
2847,arc_pair_270559,T cells,8.10744694644941
2848,arc_pair_270589,CD4+ T cells,183.6927211460939
2849,arc_pair_270697,T cells,14.655677350338294
2850,arc_pair_270749,CD8+ T cells,16.843041549011698
2851,arc_pair_270800,CD4+ T cells,23.70312373319126
2852,arc_pair_271027,NK cells,20.981367894803174
2853,arc_pair_271042,T cells,14.842813182449872
2854,arc_pair_271075,NK cells,10.411010469356544
2855,arc_pair_271138,CD4+ T cells,8.66062867939849
2856,arc_pair_271252,T cells,22.309125388960855
2857,arc_pair_271260,CD8+ T cells,145.05522221823014
2858,arc_pair_271285,NK cells,15.18886311772848
2859,arc_pair_271442,T cells,12.684859372214529
2860,arc_pair_271452,T cells,26.701263932590265
2861,arc_pair_271491,Monocytes,17.21015610538656
2862,arc_pair_271532,CD4+ T cells,10.855662207699377
2863,arc_pair_271550,CD4+ T cells,17.102036817029408
2864,arc_pair_271576,Monocytes,23.06731845414445
2865,arc_pair_271656,CD4+ T cells,17.616363024204105
2866,arc_pair_271719,Monocytes,19.220494282552565
2867,arc_pair_271745,T cells,28.16257570441336
2868,arc_pair_271865,NK cells,10.964919728311209
2869,arc_pair_271917,T cells,15.65284948736144
2870,arc_pair_271931,CD4+ T cells,14.310735666157353
2871,arc_pair_271965,CD4+ T cells,21.38819115968031
2872,arc_pair_272052,NK cells,20.492881697929903
2873,arc_pair_272064,T cells,22.162570597774423
2874,arc_pair_272187,NK cells,14.505208868432408
2875,arc_pair_272219,B cells,10.260428577193666
2876,arc_pair_272244,T cells,15.610619343288674
2877,arc_pair_272285,CD4+ T cells,13.523814597762383
2878,arc_pair_272325,T cells,19.99164807296048
2879,arc_pair_272393,NK cells,14.961511407425531
2880,arc_pair_272394,CD4+ T cells,23.22599697655069
2881,arc_pair_272526,NK cells,10.81447726453136
2882,arc_pair_272568,CD4+ T cells,12.036469845279443
2883,arc_pair_272615,CD8+ T cells,7.330784772016003
2884,arc_pair_272662,Monocytes,24.23428050909643
2885,arc_pair_272682,NK cells,21.54517387521401
2886,arc_pair_272720,Monocytes,25.741914548404544
2887,arc_pair_272753,T cells,15.825680084381975
2888,arc_pair_273193,T cells,21.720520213852343
2889,arc_pair_273259,T cells,12.262516914749664
2890,arc_pair_273322,T cells,21.77525398717294
2891,arc_pair_273536,CD4+ T cells,11.546982817869416
2892,arc_pair_273849,Monocytes,15.223253281862837
2893,arc_pair_273902,CD8+ T cells,17.384493873543096
2894,arc_pair_273919,NK cells,12.872513894630472
2895,arc_pair_273963,Monocytes,23.135796798566936
2896,arc_pair_274061,CD8+ T cells,8.448667062537114
2897,arc_pair_274107,T cells,8.06689770051121
2898,arc_pair_274600,T cells,12.616270949720668
2899,arc_pair_274722,NK cells,16.007254702864472
2900,arc_pair_274881,CD4+ T cells,27.274512538350365
2901,arc_pair_274885,Monocytes,54.56367791369808
2902,arc_pair_274891,T cells,6.575584083069593
2903,arc_pair_274911,NK cells,7.826933856502241
2904,arc_pair_274964,CD4+ T cells,16.90505339932274
2905,arc_pair_275029,CD4+ T cells,21.64926184926185
2906,arc_pair_275095,Dendritic cells,20.062405579615262
2907,arc_pair_275116,T cells,20.324834739129944
2908,arc_pair_275466,CD4+ T cells,20.02139304517928
2909,arc_pair_275496,Monocytes,297.8039252278312
2910,arc_pair_275507,CD4+ T cells,17.771243297498614
2911,arc_pair_275577,Monocytes,37.40361375784336
2912,arc_pair_275597,CD4+ T cells,14.782755423697386
2913,arc_pair_275650,NK cells,35.67475483591288
2914,arc_pair_275694,CD4+ T cells,9.936847218848676
2915,arc_pair_275741,T cells,24.081063108436627
2916,arc_pair_275748,T cells,10.90232184054014
2917,arc_pair_276068,CD4+ T cells,16.050400368783187
2918,arc_pair_276229,CD4+ T cells,12.61506161678641
2919,arc_pair_276248,T cells,10.204387579869111
2920,arc_pair_276308,Monocytes,149.94501862094802
2921,arc_pair_276358,T cells,15.342357292530972
2922,arc_pair_276439,T cells,10.726116517797628
2923,arc_pair_276631,NK cells,88.57259972265275
2924,arc_pair_276665,CD4+ T cells,79.46818022203614
2925,arc_pair_276693,T cells,11.767998710058851
2926,arc_pair_276718,NK cells,10.815843044696855
2927,arc_pair_276804,CD4+ T cells,12.732148685876927
2928,arc_pair_276905,CD4+ T cells,8.449923400995788
2929,arc_pair_276984,CD4+ T cells,11.000445143484583
2930,arc_pair_277004,Monocytes,24.88468747021887
2931,arc_pair_277074,CD4+ T cells,23.744390587131576
2932,arc_pair_277601,CD8+ T cells,10.981368651781402
2933,arc_pair_277678,NK cells,11.771858518410992
2934,arc_pair_277739,CD4+ T cells,9.623226578106909
2935,arc_pair_277776,T cells,44.20572503961965
2936,arc_pair_277881,NK cells,11.778456925383464
2937,arc_pair_277900,CD8+ T cells,9.566663430970465
2938,arc_pair_278013,CD4+ T cells,16.69059831638657
2939,arc_pair_278258,T cells,18.78998661145188
2940,arc_pair_278356,NK cells,13.26696705153478
2941,arc_pair_278373,CD4+ T cells,10.496627481210254
2942,arc_pair_278470,Monocytes,60.03486659222125
2943,arc_pair_278497,Monocytes,83.06792250268396
2944,arc_pair_278524,CD8+ T cells,12.876455811829183
2945,arc_pair_278581,Monocytes,92.0165445371333
2946,arc_pair_278594,CD8+ T cells,6.034100891787568
2947,arc_pair_278644,CD8+ T cells,7.955454722011334
2948,arc_pair_278664,Monocytes,19.58343574023308
2949,arc_pair_278722,Monocytes,23.71639409652972
2950,arc_pair_278780,B cells,22.951578602977257
2951,arc_pair_278823,CD4+ T cells,9.94759777753568
2952,arc_pair_279057,Dendritic cells,35.405618743496824
2953,arc_pair_279306,CD4+ T cells,9.435586241616772
2954,arc_pair_279414,B cells,22.81115714227692
2955,arc_pair_279518,NK cells,13.791238670694865
2956,arc_pair_279562,NK cells,16.066150724827384
2957,arc_pair_279632,Monocytes,26.984093876651233
2958,arc_pair_279793,T cells,10.47048747412747
2959,arc_pair_279828,Monocytes,29.202376354172415
2960,arc_pair_279872,Monocytes,49.97541099661764
2961,arc_pair_279976,B cells,12.03822940084058
2962,arc_pair_280099,CD4+ T cells,12.064883568967566
2963,arc_pair_280101,CD4+ T cells,11.679832658993597
2964,arc_pair_280348,CD4+ T cells,8.469524253581364
2965,arc_pair_280387,CD4+ T cells,10.744618974072491
2966,arc_pair_280399,CD4+ T cells,10.135113398745377
2967,arc_pair_280409,CD4+ T cells,15.134565548257942
2968,arc_pair_280460,T cells,13.771728519806134
2969,arc_pair_280655,Monocytes,12.761150894319384
2970,arc_pair_280724,B cells,14.101715573544292
2971,arc_pair_280792,Monocytes,28.14228496928552
2972,arc_pair_280909,CD4+ T cells,13.145341148718682
2973,arc_pair_281002,Dendritic cells,35.28272980501393
2974,arc_pair_281049,T cells,8.219070618587626
2975,arc_pair_281112,Monocytes,39.75304067660089
2976,arc_pair_281137,Monocytes,25.78903767059263
2977,arc_pair_281162,Monocytes,30.45838123916415
2978,arc_pair_281264,T cells,40.929681472500825
2979,arc_pair_281410,CD4+ T cells,13.523724818141062
2980,arc_pair_281486,NK cells,13.113507873729162
2981,arc_pair_281962,CD8+ T cells,6.784591679506933
2982,arc_pair_282016,Monocytes,14.065983985217123
2983,arc_pair_282024,Monocytes,29.707936781361703
2984,arc_pair_282151,CD4+ T cells,11.460132634176434
2985,arc_pair_282178,CD4+ T cells,7.689949729007933
2986,arc_pair_282201,CD8+ T cells,11.879732978737692
2987,arc_pair_282206,CD4+ T cells,8.80428405757555
2988,arc_pair_282432,Monocytes,13.661546918989156
2989,arc_pair_282463,T cells,17.09090261147223
2990,arc_pair_282502,CD4+ T cells,23.73795885119689
2991,arc_pair_282746,Monocytes,92.9967239447932
2992,arc_pair_282771,B cells,7.4679871537281075
2993,arc_pair_282816,NK cells,12.840331551968587
2994,arc_pair_282862,Monocytes,34.115061284733365
2995,arc_pair_282941,CD8+ T cells,24.063328979437944
2996,arc_pair_282988,Monocytes,22.63922918715908
2997,arc_pair_283122,NK cells,18.234234234234233
2998,arc_pair_283324,T cells,44.358295562804926
2999,arc_pair_283382,CD4+ T cells,11.443570895919889
3000,arc_pair_283414,CD4+ T cells,9.987607411385603
3001,arc_pair_283483,Monocytes,25.6944075528352
3002,arc_pair_283589,CD8+ T cells,9.696577995250312
3003,arc_pair_283616,CD8+ T cells,18.156702402378905
3004,arc_pair_283642,CD4+ T cells,11.309182459297094
3005,arc_pair_283680,Monocytes,13.986787664809402
3006,arc_pair_283851,CD4+ T cells,11.377782622076325
3007,arc_pair_284005,NK cells,15.645314663392458
3008,arc_pair_284372,NK cells,27.078178896866326
3009,arc_pair_284634,Monocytes,21.25989135405861
3010,arc_pair_284696,T cells,12.043487439307578
3011,arc_pair_284781,T cells,16.936207532061466
3012,arc_pair_284807,CD8+ T cells,12.383894850989044
3013,arc_pair_284863,CD4+ T cells,9.738857915377135
3014,arc_pair_284865,Dendritic cells,15.877080827015082
3015,arc_pair_284988,Monocytes,19.73412740940337
3016,arc_pair_285108,T cells,17.452824435240004
3017,arc_pair_285118,CD4+ T cells,16.59725501180425
3018,arc_pair_285352,CD4+ T cells,9.607267331046124
3019,arc_pair_285447,Monocytes,57.8993293927426
3020,arc_pair_285515,T cells,14.326208740801468
3021,arc_pair_285533,T cells,10.585140105664417
3022,arc_pair_285544,T cells,12.978577756301846
3023,arc_pair_285719,CD4+ T cells,9.904392945553209
3024,arc_pair_285794,B cells,7.24744337905541
3025,arc_pair_285834,Monocytes,28.842376052385404
3026,arc_pair_285941,CD4+ T cells,12.471611314244797
3027,arc_pair_285951,B cells,12.12202990259942
3028,arc_pair_286095,CD4+ T cells,6.108204961698956
3029,arc_pair_286354,T cells,8.144364207866381
3030,arc_pair_286386,T cells,12.541099583152524
3031,arc_pair_286478,Monocytes,21.04779918906492
3032,arc_pair_286650,NK cells,11.125986794142763
3033,arc_pair_286665,Monocytes,37.94250392987505
3034,arc_pair_286715,T cells,28.297969562316688
3035,arc_pair_286756,CD4+ T cells,8.585531479892662
3036,arc_pair_287012,T cells,15.591183543537309
3037,arc_pair_287166,B cells,15.348497087708855
3038,arc_pair_287268,NK cells,19.59039559885772
3039,arc_pair_287319,CD4+ T cells,7.400268523957372
3040,arc_pair_287431,NK cells,11.748769207817396
3041,arc_pair_287460,CD4+ T cells,24.326270585900964
3042,arc_pair_287566,Monocytes,26.490710690360423
3043,arc_pair_287808,CD4+ T cells,8.0308126341613
3044,arc_pair_287896,T cells,17.38432172609388
3045,arc_pair_287907,Monocytes,33.581509823613445
3046,arc_pair_287962,T cells,7.635000513505187
3047,arc_pair_288100,Monocytes,57.448691017777186
3048,arc_pair_288106,NK cells,29.59092093993223
3049,arc_pair_288230,NK cells,14.333984233745571
3050,arc_pair_288306,CD4+ T cells,26.62340296332281
3051,arc_pair_288537,CD4+ T cells,16.664708825512843
3052,arc_pair_288574,CD4+ T cells,23.558142219485916
3053,arc_pair_288607,Monocytes,21.90506178392824
3054,arc_pair_288779,Monocytes,92.45442377598977
3055,arc_pair_288820,T cells,25.717638545498403
3056,arc_pair_289156,CD8+ T cells,9.524421327743925
3057,arc_pair_289190,NK cells,19.385637724203153
3058,arc_pair_289203,CD4+ T cells,12.666705764075068
3059,arc_pair_289282,Monocytes,16.59031937585834
3060,arc_pair_289317,Monocytes,12.113224545547013
3061,arc_pair_289403,B cells,21.31217616580311
3062,arc_pair_289511,CD4+ T cells,21.93531536033069
3063,arc_pair_289514,CD4+ T cells,28.69470362081827
3064,arc_pair_289518,Monocytes,22.181506713406975
3065,arc_pair_289521,Monocytes,18.843228464561697
3066,arc_pair_289621,T cells,14.347220317062176
3067,arc_pair_289632,CD4+ T cells,13.19487735046042
3068,arc_pair_289798,Monocytes,44.533465330084184
3069,arc_pair_289865,CD4+ T cells,11.323347816144524
3070,arc_pair_289875,NK cells,15.279342631803878
3071,arc_pair_289942,CD4+ T cells,7.479578496385086
3072,arc_pair_289956,Dendritic cells,27.968300575263655
3073,arc_pair_290144,CD4+ T cells,38.73859553101873
3074,arc_pair_290181,CD4+ T cells,16.540966599760942
3075,arc_pair_290439,Monocytes,17.903682510836333
3076,arc_pair_290444,CD8+ T cells,22.33994223713996
3077,arc_pair_290668,CD4+ T cells,8.111416601204503
3078,arc_pair_290741,NK cells,17.48994754147737
3079,arc_pair_290847,B cells,13.12920540308112
3080,arc_pair_290908,NK cells,11.664440964610083
3081,arc_pair_290929,CD4+ T cells,11.849888928003498
3082,arc_pair_291095,B cells,17.818841932036033
3083,arc_pair_291190,T cells,11.63366192331134
3084,arc_pair_291310,Monocytes,12.742010312376053
3085,arc_pair_291410,NK cells,27.712822200036303
3086,arc_pair_291432,T cells,20.923056722689076
3087,arc_pair_291469,CD8+ T cells,9.292411888479748
3088,arc_pair_291478,T cells,11.410581572992406
3089,arc_pair_291479,CD4+ T cells,11.789444429004195
3090,arc_pair_291487,NK cells,11.723512659636006
3091,arc_pair_292012,T cells,9.632091566785444
3092,arc_pair_292054,Monocytes,8.552084752691101
3093,arc_pair_292105,T cells,7.1495676157094845
3094,arc_pair_292158,Monocytes,27.203320777922976
3095,arc_pair_292336,NK cells,14.48865090435404
3096,arc_pair_292349,CD4+ T cells,15.989616175462649
3097,arc_pair_292373,T cells,14.4682923028981
3098,arc_pair_292430,CD4+ T cells,24.340405095890993
3099,arc_pair_292473,CD8+ T cells,10.111253455599757
3100,arc_pair_292483,NK cells,8.758071019934977
3101,arc_pair_292580,CD8+ T cells,9.970909019577071
3102,arc_pair_292617,CD4+ T cells,10.270533115638532
3103,arc_pair_292663,B cells,12.461885595804365
3104,arc_pair_292717,CD4+ T cells,9.431909540472542
3105,arc_pair_292836,NK cells,7.242701104586703
3106,arc_pair_292950,Monocytes,29.94166192749732
3107,arc_pair_293009,CD8+ T cells,8.906439284684165
3108,arc_pair_293043,Monocytes,53.50988811916064
3109,arc_pair_293066,Monocytes,20.606923727195877
3110,arc_pair_293093,Monocytes,42.58063293785606
3111,arc_pair_293138,T cells,18.018596995061817
3112,arc_pair_293247,T cells,32.83229323577936
3113,arc_pair_293298,CD4+ T cells,15.006124677122996
3114,arc_pair_293322,T cells,24.494249575890628
3115,arc_pair_293330,CD4+ T cells,12.282542590932128
3116,arc_pair_293538,CD4+ T cells,8.292520204196205
3117,arc_pair_293642,CD4+ T cells,13.004407788846924
3118,arc_pair_293766,CD4+ T cells,156.6532542543707
3119,arc_pair_293819,B cells,7.259338983259326
3120,arc_pair_293923,Monocytes,9.452389483584897
3121,arc_pair_293963,Monocytes,16.16703531084604
3122,arc_pair_294050,Monocytes,45.400354533734415
3123,arc_pair_294128,Dendritic cells,45.76265681808384
3124,arc_pair_294152,CD4+ T cells,6.893247708922427
3125,arc_pair_294359,Monocytes,21.59507904287384
3126,arc_pair_294744,B cells,61.80616549173698
3127,arc_pair_294838,T cells,9.407691129155817
