,file_name,nonzero_values
3026,arc_pair_734417,823
3027,arc_pair_548952,384
3028,arc_pair_528353,400
3029,arc_pair_649615,324
3030,arc_pair_89665,435
3031,arc_pair_152662,433
3032,arc_pair_199766,452
3033,arc_pair_315524,370
3034,arc_pair_195315,364
3035,arc_pair_589558,593
3036,arc_pair_230508,355
3037,arc_pair_82479,461
3038,arc_pair_477165,375
3039,arc_pair_456638,389
3040,arc_pair_32875,438
3041,arc_pair_702460,869
3042,arc_pair_132425,384
3043,arc_pair_33337,590
3044,arc_pair_689448,376
3045,arc_pair_75107,1116
3046,arc_pair_691428,374
3047,arc_pair_504729,416
3048,arc_pair_271442,387
3049,arc_pair_717232,415
3050,arc_pair_334296,575
3051,arc_pair_635922,421
3052,arc_pair_201740,480
3053,arc_pair_265401,435
3054,arc_pair_357612,484
3055,arc_pair_243499,278
3056,arc_pair_725713,502
3057,arc_pair_631598,340
3058,arc_pair_517555,549
3059,arc_pair_59357,316
3060,arc_pair_56558,280
3061,arc_pair_155627,355
3062,arc_pair_309287,850
3063,arc_pair_562290,340
3064,arc_pair_35426,263
3065,arc_pair_197152,289
3066,arc_pair_597696,334
3067,arc_pair_275694,274
3068,arc_pair_57349,281
3069,arc_pair_214387,387
3070,arc_pair_448149,472
3071,arc_pair_502487,367
3072,arc_pair_148500,313
3073,arc_pair_313665,295
3074,arc_pair_499856,1869
3075,arc_pair_447253,382
3076,arc_pair_163200,257
3077,arc_pair_707418,389
3078,arc_pair_95980,386
3079,arc_pair_585214,530
3080,arc_pair_533620,318
3081,arc_pair_688189,290
3082,arc_pair_691652,335
3083,arc_pair_680043,762
3084,arc_pair_721879,411
3085,arc_pair_241324,468
3086,arc_pair_243319,738
3087,arc_pair_91869,482
3088,arc_pair_266684,470
3089,arc_pair_398256,507
3090,arc_pair_535577,527
3091,arc_pair_430417,373
3092,arc_pair_51858,1216
3093,arc_pair_105255,308
3094,arc_pair_432580,397
3095,arc_pair_256662,303
3096,arc_pair_347311,310
3097,arc_pair_493221,479
3098,arc_pair_267095,333
3099,arc_pair_66228,446
3100,arc_pair_583840,365
3101,arc_pair_199320,613
3102,arc_pair_403727,465
3103,arc_pair_438861,1820
3104,arc_pair_473130,308
3105,arc_pair_424842,1070
3106,arc_pair_114852,346
3107,arc_pair_496166,630
3108,arc_pair_273193,383
3109,arc_pair_672945,323
3110,arc_pair_693403,2107
3111,arc_pair_535432,280
3112,arc_pair_560887,533
3113,arc_pair_389502,281
3114,arc_pair_513150,662
3115,arc_pair_337506,376
3116,arc_pair_354182,442
3117,arc_pair_99366,413
3118,arc_pair_220908,284
3119,arc_pair_314636,605
3120,arc_pair_446,306
3121,arc_pair_729458,404
3122,arc_pair_592569,466
3123,arc_pair_497409,454
3124,arc_pair_62400,257
3125,arc_pair_235527,362
3126,arc_pair_386073,525
3127,arc_pair_44162,343
3128,arc_pair_186714,884
3129,arc_pair_676681,527
3130,arc_pair_560700,360
3131,arc_pair_641008,325
3132,arc_pair_351857,283
3133,arc_pair_90669,388
3134,arc_pair_125122,468
3135,arc_pair_682496,460
3136,arc_pair_533732,334
3137,arc_pair_707859,514
3138,arc_pair_14286,317
3139,arc_pair_103155,305
3140,arc_pair_536025,333
3141,arc_pair_165383,372
3142,arc_pair_387727,512
3143,arc_pair_584901,581
3144,arc_pair_407949,299
3145,arc_pair_92341,305
3146,arc_pair_398981,447
3147,arc_pair_150167,345
3148,arc_pair_392525,467
3149,arc_pair_656372,610
3150,arc_pair_513691,348
3151,arc_pair_186201,319
3152,arc_pair_504857,426
3153,arc_pair_388981,411
3154,arc_pair_417949,335
3155,arc_pair_460874,356
3156,arc_pair_320851,265
3157,arc_pair_544199,447
3158,arc_pair_591083,443
3159,arc_pair_391470,594
3160,arc_pair_580368,525
3161,arc_pair_28886,821
3162,arc_pair_674080,393
3163,arc_pair_525170,372
3164,arc_pair_611929,284
3165,arc_pair_380631,921
3166,arc_pair_664080,417
3167,arc_pair_114413,376
3168,arc_pair_530688,387
3169,arc_pair_629556,375
3170,arc_pair_683141,387
3171,arc_pair_347716,364
3172,arc_pair_719282,577
3173,arc_pair_284140,357
3174,arc_pair_716462,390
3175,arc_pair_178677,265
3176,arc_pair_400019,626
3177,arc_pair_408429,474
3178,arc_pair_130459,454
3179,arc_pair_389555,577
3180,arc_pair_284005,414
3181,arc_pair_361331,392
3182,arc_pair_141849,1425
3183,arc_pair_676951,515
3184,arc_pair_560583,725
3185,arc_pair_452790,482
3186,arc_pair_127236,1108
3187,arc_pair_175946,300
3188,arc_pair_535936,252
3189,arc_pair_61105,328
3190,arc_pair_649711,507
3191,arc_pair_180443,546
3192,arc_pair_29795,544
3193,arc_pair_459831,355
3194,arc_pair_194544,1562
3195,arc_pair_334393,525
3196,arc_pair_728474,390
3197,arc_pair_583816,338
3198,arc_pair_268336,263
3199,arc_pair_346106,251
3200,arc_pair_263829,349
3201,arc_pair_722429,339
3202,arc_pair_697103,257
3203,arc_pair_57489,288
3204,arc_pair_418994,433
3205,arc_pair_529502,587
3206,arc_pair_281343,604
3207,arc_pair_473920,386
3208,arc_pair_163485,1007
3209,arc_pair_126426,407
3210,arc_pair_132035,591
3211,arc_pair_292580,433
3212,arc_pair_424547,313
3213,arc_pair_412926,464
3214,arc_pair_440606,428
3215,arc_pair_219760,428
3216,arc_pair_264250,262
3217,arc_pair_553348,342
3218,arc_pair_432539,600
3219,arc_pair_407677,435
3220,arc_pair_514339,411
3221,arc_pair_639042,554
3222,arc_pair_274600,245
3223,arc_pair_101755,384
3224,arc_pair_374132,581
3225,arc_pair_371330,439
3226,arc_pair_64306,520
3227,arc_pair_723054,417
3228,arc_pair_347081,266
3229,arc_pair_211079,364
3230,arc_pair_537770,319
3231,arc_pair_419540,788
3232,arc_pair_270090,656
3233,arc_pair_498207,354
3234,arc_pair_259257,267
3235,arc_pair_569170,336
3236,arc_pair_713548,873
3237,arc_pair_250426,295
3238,arc_pair_731593,327
3239,arc_pair_13112,323
3240,arc_pair_533699,299
3241,arc_pair_674717,539
3242,arc_pair_296740,419
3243,arc_pair_518199,450
3244,arc_pair_588020,430
3245,arc_pair_515744,304
3246,arc_pair_506168,745
3247,arc_pair_653872,922
3248,arc_pair_699664,478
3249,arc_pair_382524,389
3250,arc_pair_142858,2048
3251,arc_pair_107814,284
3252,arc_pair_671450,655
3253,arc_pair_43219,335
3254,arc_pair_235199,378
3255,arc_pair_52058,586
3256,arc_pair_578624,562
3257,arc_pair_261394,344
3258,arc_pair_684406,735
3259,arc_pair_17014,292
3260,arc_pair_15707,847
3261,arc_pair_226131,524
3262,arc_pair_393948,683
3263,arc_pair_590294,508
3264,arc_pair_207396,311
3265,arc_pair_226561,329
3266,arc_pair_454757,286
3267,arc_pair_211612,363
3268,arc_pair_191341,493
3269,arc_pair_425614,475
3270,arc_pair_521866,493
3271,arc_pair_69076,245
3272,arc_pair_288565,355
3273,arc_pair_712162,430
3274,arc_pair_257072,315
3275,arc_pair_387008,657
3276,arc_pair_706571,340
3277,arc_pair_696250,318
3278,arc_pair_252765,440
3279,arc_pair_447897,394
3280,arc_pair_253877,886
3281,arc_pair_427296,353
3282,arc_pair_499292,298
3283,arc_pair_32161,399
3284,arc_pair_549342,504
3285,arc_pair_139784,402
3286,arc_pair_380372,436
3287,arc_pair_525063,332
3288,arc_pair_521889,370
3289,arc_pair_107286,352
3290,arc_pair_114150,359
3291,arc_pair_707675,462
3292,arc_pair_656148,484
3293,arc_pair_424140,318
3294,arc_pair_126021,347
3295,arc_pair_416031,437
3296,arc_pair_369757,359
3297,arc_pair_624277,897
3298,arc_pair_119762,384
3299,arc_pair_498529,298
3300,arc_pair_261455,372
3301,arc_pair_721747,324
3302,arc_pair_357486,371
3303,arc_pair_662694,729
3304,arc_pair_701488,654
3305,arc_pair_59706,504
3306,arc_pair_733003,366
3307,arc_pair_418306,737
3308,arc_pair_501245,1004
3309,arc_pair_221861,282
3310,arc_pair_555418,376
3311,arc_pair_599723,480
3312,arc_pair_295992,520
3313,arc_pair_166845,484
3314,arc_pair_626860,422
3315,arc_pair_510454,607
3316,arc_pair_422647,487
3317,arc_pair_216641,1043
3318,arc_pair_561517,501
3319,arc_pair_724396,407
3320,arc_pair_589689,846
3321,arc_pair_577569,492
3322,arc_pair_160991,640
3323,arc_pair_711488,414
3324,arc_pair_701871,1028
3325,arc_pair_649897,722
3326,arc_pair_238656,430
3327,arc_pair_39111,868
3328,arc_pair_692585,433
3329,arc_pair_506996,357
3330,arc_pair_557833,1412
3331,arc_pair_456013,420
3332,arc_pair_600544,688
3333,arc_pair_722307,1116
3334,arc_pair_509360,275
3335,arc_pair_24723,823
3336,arc_pair_128603,587
3337,arc_pair_30330,377
3338,arc_pair_191592,529
3339,arc_pair_93855,366
3340,arc_pair_438933,444
3341,arc_pair_576102,912
3342,arc_pair_276693,388
3343,arc_pair_416861,495
3344,arc_pair_517942,382
3345,arc_pair_305175,827
3346,arc_pair_292484,419
3347,arc_pair_437795,399
3348,arc_pair_228990,496
3349,arc_pair_702174,364
3350,arc_pair_664490,1210
3351,arc_pair_603954,337
3352,arc_pair_181357,409
3353,arc_pair_288820,376
3354,arc_pair_208075,639
3355,arc_pair_7757,435
3356,arc_pair_708129,944
3357,arc_pair_728966,513
3358,arc_pair_690238,750
3359,arc_pair_553759,346
3360,arc_pair_74717,388
3361,arc_pair_492132,334
3362,arc_pair_129268,403
3363,arc_pair_419278,380
3364,arc_pair_475509,528
3365,arc_pair_575391,431
3366,arc_pair_14946,1057
3367,arc_pair_514378,612
3368,arc_pair_380364,1754
3369,arc_pair_513844,403
3370,arc_pair_574580,370
3371,arc_pair_521935,1029
3372,arc_pair_457182,400
3373,arc_pair_63482,418
3374,arc_pair_619636,410
3375,arc_pair_624148,697
3376,arc_pair_433943,362
3377,arc_pair_284696,334
3378,arc_pair_700325,390
3379,arc_pair_166500,658
3380,arc_pair_323381,290
3381,arc_pair_211192,492
3382,arc_pair_396033,354
3383,arc_pair_316866,590
3384,arc_pair_358335,414
3385,arc_pair_487449,349
3386,arc_pair_636175,535
3387,arc_pair_543020,249
3388,arc_pair_193556,1150
3389,arc_pair_618477,518
3390,arc_pair_334444,1019
3391,arc_pair_300818,368
3392,arc_pair_83455,363
3393,arc_pair_211891,334
3394,arc_pair_66403,1793
3395,arc_pair_51770,651
3396,arc_pair_536065,752
3397,arc_pair_349461,323
3398,arc_pair_510507,388
3399,arc_pair_725084,300
3400,arc_pair_180395,337
3401,arc_pair_250172,299
3402,arc_pair_633662,283
3403,arc_pair_110369,472
3404,arc_pair_711888,382
3405,arc_pair_672397,316
3406,arc_pair_213140,388
3407,arc_pair_553165,455
3408,arc_pair_698464,304
3409,arc_pair_313388,511
3410,arc_pair_153025,447
3411,arc_pair_17281,594
3412,arc_pair_523119,299
3413,arc_pair_521124,298
3414,arc_pair_466237,295
3415,arc_pair_564538,358
3416,arc_pair_547258,279
3417,arc_pair_697115,313
3418,arc_pair_23224,314
3419,arc_pair_473035,1330
3420,arc_pair_246622,1440
3421,arc_pair_639111,736
3422,arc_pair_150259,389
3423,arc_pair_505928,500
3424,arc_pair_265142,591
3425,arc_pair_218472,323
3426,arc_pair_664994,321
3427,arc_pair_468383,393
3428,arc_pair_149078,293
3429,arc_pair_391488,397
3430,arc_pair_344592,956
3431,arc_pair_594629,296
3432,arc_pair_238882,351
3433,arc_pair_215305,833
3434,arc_pair_160250,376
3435,arc_pair_80804,299
3436,arc_pair_610339,387
3437,arc_pair_585038,303
3438,arc_pair_439699,425
3439,arc_pair_664582,832
3440,arc_pair_730547,414
3441,arc_pair_722983,329
3442,arc_pair_466372,546
3443,arc_pair_58785,406
3444,arc_pair_686211,561
3445,arc_pair_735745,343
3446,arc_pair_326707,926
3447,arc_pair_645375,416
3448,arc_pair_530220,216
3449,arc_pair_343484,337
3450,arc_pair_734787,824
3451,arc_pair_638096,467
3452,arc_pair_137108,501
3453,arc_pair_522837,568
3454,arc_pair_686568,1068
3455,arc_pair_286756,305
3456,arc_pair_372789,360
3457,arc_pair_433914,435
3458,arc_pair_192740,261
3459,arc_pair_440539,306
3460,arc_pair_238302,257
3461,arc_pair_213547,308
3462,arc_pair_611744,283
3463,arc_pair_519321,377
3464,arc_pair_614546,352
3465,arc_pair_130788,338
3466,arc_pair_600155,2351
3467,arc_pair_606982,486
3468,arc_pair_62552,374
3469,arc_pair_246858,699
3470,arc_pair_695651,707
3471,arc_pair_66842,328
3472,arc_pair_67750,380
3473,arc_pair_419413,585
3474,arc_pair_58013,379
3475,arc_pair_362336,367
3476,arc_pair_377837,812
3477,arc_pair_721993,291
3478,arc_pair_720681,516
3479,arc_pair_144099,253
3480,arc_pair_470863,328
3481,arc_pair_734292,963
3482,arc_pair_203547,391
3483,arc_pair_249543,716
3484,arc_pair_657299,336
3485,arc_pair_715672,324
3486,arc_pair_35734,874
3487,arc_pair_714960,267
3488,arc_pair_560015,274
3489,arc_pair_203750,386
3490,arc_pair_290929,302
3491,arc_pair_79559,377
3492,arc_pair_563269,789
3493,arc_pair_383134,504
3494,arc_pair_477518,288
3495,arc_pair_651208,357
3496,arc_pair_583482,285
3497,arc_pair_347280,395
3498,arc_pair_151599,472
3499,arc_pair_607038,370
3500,arc_pair_397032,469
3501,arc_pair_564543,289
3502,arc_pair_105794,605
3503,arc_pair_614614,274
3504,arc_pair_370059,350
3505,arc_pair_615906,424
3506,arc_pair_386623,380
3507,arc_pair_652424,587
3508,arc_pair_731792,369
3509,arc_pair_709714,805
3510,arc_pair_400999,461
3511,arc_pair_282502,500
3512,arc_pair_606783,467
3513,arc_pair_173542,283
3514,arc_pair_527121,367
3515,arc_pair_362064,287
3516,arc_pair_66643,360
3517,arc_pair_433650,532
3518,arc_pair_617038,311
3519,arc_pair_638452,709
3520,arc_pair_297079,310
3521,arc_pair_102378,510
3522,arc_pair_403966,282
3523,arc_pair_7452,964
3524,arc_pair_545567,363
3525,arc_pair_703933,549
3526,arc_pair_392549,536
3527,arc_pair_228396,621
3528,arc_pair_573455,992
3529,arc_pair_422692,295
3530,arc_pair_456880,306
3531,arc_pair_309603,909
3532,arc_pair_567416,355
3533,arc_pair_1586,350
3534,arc_pair_37565,1345
3535,arc_pair_734343,337
3536,arc_pair_399755,311
3537,arc_pair_588558,363
3538,arc_pair_502900,287
3539,arc_pair_696513,777
3540,arc_pair_136762,497
3541,arc_pair_703525,393
3542,arc_pair_503242,343
3543,arc_pair_268137,1071
3544,arc_pair_565094,1100
3545,arc_pair_212638,272
3546,arc_pair_295101,466
3547,arc_pair_208665,346
3548,arc_pair_153398,500
3549,arc_pair_83880,502
3550,arc_pair_463672,1019
3551,arc_pair_205057,931
3552,arc_pair_521299,455
3553,arc_pair_577553,348
3554,arc_pair_248581,280
3555,arc_pair_328918,456
3556,arc_pair_117896,277
3557,arc_pair_300567,648
3558,arc_pair_698673,535
3559,arc_pair_49012,284
3560,arc_pair_155831,407
3561,arc_pair_677228,365
3562,arc_pair_183604,361
3563,arc_pair_426540,364
3564,arc_pair_230437,326
3565,arc_pair_50399,468
3566,arc_pair_494567,311
3567,arc_pair_604706,534
3568,arc_pair_35333,275
3569,arc_pair_134421,339
3570,arc_pair_234474,568
3571,arc_pair_574451,355
3572,arc_pair_193254,335
3573,arc_pair_465088,2057
3574,arc_pair_321847,353
3575,arc_pair_694200,695
3576,arc_pair_620609,599
3577,arc_pair_176202,781
3578,arc_pair_373622,356
3579,arc_pair_59157,585
3580,arc_pair_453856,312
3581,arc_pair_317563,328
3582,arc_pair_36909,452
3583,arc_pair_697139,404
3584,arc_pair_685807,401
3585,arc_pair_670152,512
3586,arc_pair_34467,575
3587,arc_pair_532374,578
3588,arc_pair_292105,320
3589,arc_pair_259001,385
3590,arc_pair_170293,333
3591,arc_pair_25626,702
3592,arc_pair_633863,495
3593,arc_pair_249778,255
3594,arc_pair_609708,921
3595,arc_pair_209536,338
3596,arc_pair_480748,448
3597,arc_pair_624975,597
3598,arc_pair_618119,323
3599,arc_pair_385371,318
3600,arc_pair_146088,342
3601,arc_pair_594469,789
3602,arc_pair_439123,290
3603,arc_pair_209166,302
3604,arc_pair_246527,459
3605,arc_pair_93992,308
3606,arc_pair_398543,348
3607,arc_pair_23988,368
3608,arc_pair_295013,309
3609,arc_pair_186390,292
3610,arc_pair_87482,402
3611,arc_pair_197581,260
3612,arc_pair_27498,475
3613,arc_pair_727884,397
3614,arc_pair_616042,238
3615,arc_pair_640788,337
3616,arc_pair_107068,346
3617,arc_pair_624099,711
3618,arc_pair_621761,733
3619,arc_pair_309711,680
3620,arc_pair_423938,437
3621,arc_pair_649403,271
3622,arc_pair_628110,338
3623,arc_pair_334595,310
3624,arc_pair_346350,427
3625,arc_pair_641033,537
3626,arc_pair_7813,294
3627,arc_pair_460009,298
3628,arc_pair_728622,276
3629,arc_pair_72591,336
3630,arc_pair_90202,463
3631,arc_pair_603610,429
3632,arc_pair_423892,284
3633,arc_pair_555025,361
3634,arc_pair_331152,259
3635,arc_pair_262652,339
3636,arc_pair_426805,379
3637,arc_pair_671240,272
3638,arc_pair_599471,569
3639,arc_pair_682268,573
3640,arc_pair_75491,1523
3641,arc_pair_697969,308
3642,arc_pair_418404,413
3643,arc_pair_35325,295
3644,arc_pair_54636,444
3645,arc_pair_244760,316
3646,arc_pair_599021,305
3647,arc_pair_71981,757
3648,arc_pair_44266,560
3649,arc_pair_392764,713
3650,arc_pair_419645,286
3651,arc_pair_221230,383
3652,arc_pair_695407,753
3653,arc_pair_726153,367
3654,arc_pair_302632,1212
3655,arc_pair_105690,427
3656,arc_pair_722813,377
3657,arc_pair_414427,437
3658,arc_pair_699977,251
3659,arc_pair_708144,801
3660,arc_pair_186105,565
3661,arc_pair_314359,340
3662,arc_pair_207617,1192
3663,arc_pair_729619,361
3664,arc_pair_223348,343
3665,arc_pair_138551,383
3666,arc_pair_140263,364
3667,arc_pair_350857,351
3668,arc_pair_498944,354
3669,arc_pair_658592,256
3670,arc_pair_215780,361
3671,arc_pair_382271,560
3672,arc_pair_643624,846
3673,arc_pair_380866,470
3674,arc_pair_456438,489
3675,arc_pair_132275,364
3676,arc_pair_557848,1049
3677,arc_pair_535274,352
3678,arc_pair_432329,420
3679,arc_pair_142177,288
3680,arc_pair_200,461
3681,arc_pair_79774,271
3682,arc_pair_1197,645
3683,arc_pair_136666,317
3684,arc_pair_450016,345
3685,arc_pair_103528,388
3686,arc_pair_410258,523
3687,arc_pair_409583,423
3688,arc_pair_417437,832
3689,arc_pair_718797,835
3690,arc_pair_380535,411
3691,arc_pair_506144,885
3692,arc_pair_436690,555
3693,arc_pair_563947,288
3694,arc_pair_442882,362
3695,arc_pair_634060,1307
3696,arc_pair_449688,283
3697,arc_pair_174550,377
3698,arc_pair_330939,274
3699,arc_pair_317349,334
3700,arc_pair_462188,328
3701,arc_pair_83592,286
3702,arc_pair_358358,472
3703,arc_pair_123872,469
3704,arc_pair_458133,546
3705,arc_pair_122760,331
3706,arc_pair_196369,328
3707,arc_pair_9548,315
3708,arc_pair_399651,424
3709,arc_pair_137132,513
3710,arc_pair_586507,291
3711,arc_pair_581368,534
3712,arc_pair_223124,609
3713,arc_pair_126689,550
3714,arc_pair_226326,518
3715,arc_pair_599975,996
3716,arc_pair_616280,310
3717,arc_pair_553763,665
3718,arc_pair_662968,572
3719,arc_pair_556561,327
3720,arc_pair_442640,445
3721,arc_pair_546832,371
3722,arc_pair_393821,262
3723,arc_pair_460361,359
3724,arc_pair_301419,439
3725,arc_pair_191382,501
3726,arc_pair_515553,358
3727,arc_pair_668036,294
3728,arc_pair_615013,1292
3729,arc_pair_147908,538
3730,arc_pair_427605,1022
3731,arc_pair_32458,300
3732,arc_pair_19708,635
3733,arc_pair_312720,334
3734,arc_pair_449519,305
3735,arc_pair_436014,407
3736,arc_pair_299708,272
3737,arc_pair_700489,414
3738,arc_pair_230163,319
3739,arc_pair_732452,557
3740,arc_pair_442705,386
3741,arc_pair_431102,459
3742,arc_pair_320082,362
3743,arc_pair_288230,400
3744,arc_pair_594078,450
3745,arc_pair_353955,299
3746,arc_pair_628014,556
3747,arc_pair_197893,414
3748,arc_pair_265656,600
3749,arc_pair_419887,765
3750,arc_pair_53798,297
3751,arc_pair_586946,280
3752,arc_pair_316919,394
3753,arc_pair_510497,534
3754,arc_pair_95104,719
3755,arc_pair_587204,398
3756,arc_pair_56430,436
3757,arc_pair_235418,1083
3758,arc_pair_595393,319
3759,arc_pair_716224,391
3760,arc_pair_366748,334
3761,arc_pair_664629,993
3762,arc_pair_285951,326
3763,arc_pair_146925,363
3764,arc_pair_695283,581
3765,arc_pair_223173,459
3766,arc_pair_713163,467
3767,arc_pair_405518,396
3768,arc_pair_209961,547
3769,arc_pair_445306,315
3770,arc_pair_417525,337
3771,arc_pair_171355,1069
3772,arc_pair_21018,412
3773,arc_pair_265713,877
3774,arc_pair_343113,491
3775,arc_pair_209062,470
3776,arc_pair_634522,291
3777,arc_pair_365021,281
3778,arc_pair_358378,289
3779,arc_pair_493017,390
3780,arc_pair_586874,837
3781,arc_pair_520810,323
3782,arc_pair_649966,357
3783,arc_pair_363478,267
3784,arc_pair_653468,317
3785,arc_pair_389221,364
3786,arc_pair_642629,351
3787,arc_pair_460896,671
3788,arc_pair_476942,319
3789,arc_pair_659435,513
3790,arc_pair_284634,597
3791,arc_pair_36745,343
3792,arc_pair_270589,1846
3793,arc_pair_583660,417
3794,arc_pair_545506,611
3795,arc_pair_278013,573
3796,arc_pair_68145,414
3797,arc_pair_378371,436
3798,arc_pair_493851,292
3799,arc_pair_6672,331
3800,arc_pair_555156,313
3801,arc_pair_242801,703
3802,arc_pair_421876,345
3803,arc_pair_74865,307
3804,arc_pair_23117,434
3805,arc_pair_246141,588
3806,arc_pair_156817,693
3807,arc_pair_352630,313
3808,arc_pair_379560,373
3809,arc_pair_598305,330
3810,arc_pair_73070,347
3811,arc_pair_713378,539
3812,arc_pair_223368,308
3813,arc_pair_296873,332
3814,arc_pair_708534,282
3815,arc_pair_592358,279
3816,arc_pair_578852,326
3817,arc_pair_685562,371
3818,arc_pair_383913,567
3819,arc_pair_382601,256
3820,arc_pair_196125,314
3821,arc_pair_487668,374
3822,arc_pair_220544,1597
3823,arc_pair_81649,360
3824,arc_pair_157586,338
3825,arc_pair_487238,337
3826,arc_pair_26179,1819
3827,arc_pair_544481,400
3828,arc_pair_54246,314
3829,arc_pair_250703,552
3830,arc_pair_380779,336
3831,arc_pair_276631,1003
3832,arc_pair_328703,387
3833,arc_pair_477083,311
3834,arc_pair_600773,375
3835,arc_pair_132469,311
3836,arc_pair_16936,558
